"player_name","pro_pos","nic_year","school","size_score","athleticism_score","cfr_score","pff_score","production_score","cfr_ratio","pff_ratio","final_score","was_starter_proba","was_pro_bowler_proba","started_year1_proba","started_year2_proba","started_year3_proba","combine_person_id","ebs_id","final_pos_class_rank","production_pos_class_rank","athleticism_pos_class_rank"
"Jaquan Johnson","S",2019,"Miami (FL)","62.8064000","55.0800000","75.0100000","83.7800000","77.4100000","0.4000000","0.6000000","67.8600000","0.3061000","0.0285000","0.0905000","0.3528000","0.1454000",NULL,NULL,15,7,26
"Jeron Johnson","S",2011,"Boise State","73.3578000","65.3000000","68.5400000",NULL,"64.4300000","1.0000000","0.0000000","64.6300000","0.2729000","0.0150000","0.0446000","0.1434000","0.1461000",NULL,NULL,17,15,12
"John Johnson","S",2017,"Boston College","78.0581000","70.9600000","70.1100000","76.5700000","76.1400000","0.4000000","0.6000000","76.9000000","0.7283000","0.0715000","0.3479000","0.6149000","0.6801000",NULL,NULL,10,11,12
"Keelan Johnson","S",2013,"Arizona State","75.9608000","84.9900000","60.2600000",NULL,"58.4200000","1.0000000","0.0000000","65.5200000","0.1467000","0.0157000","0.0389000","0.1181000","0.1194000",NULL,NULL,19,23,2
"Michael Johnson","S",2007,"Arizona","82.8745000","54.2900000","60.8200000",NULL,"59.7000000","1.0000000","0.0000000","57.7400000","0.1419000","0.0162000","0.0695000","0.0816000","0.0993000",NULL,NULL,25,20,25
"Rashad Johnson","S",2009,"Alabama","71.9449000","65.1900000","84.3300000",NULL,"82.2900000","1.0000000","0.0000000","75.7300000","0.5983000","0.1208000","0.2354000","0.4638000","0.4587000",NULL,NULL,8,3,13
"Chad Jones","S",2010,"LSU","89.1570000","62.9300000","63.0700000",NULL,"66.8500000","1.0000000","0.0000000","68.5800000","0.3758000","0.0310000","0.1662000","0.2390000","0.3253000",NULL,NULL,15,13,18
"Josh Jones","S",2017,"North Carolina State","86.4736000","88.3500000","80.1400000","75.7400000","81.4500000","0.4000000","0.6000000","86.3200000","0.7995000","0.1338000","0.6192000","0.7473000","0.7799000",NULL,NULL,3,6,2
"C.J. Spillman","S",2009,"Marshall","71.2489000","72.0400000","60.3500000",NULL,"58.4900000","1.0000000","0.0000000","62.0700000","0.1450000","0.0182000","0.0501000","0.0828000","0.1259000",NULL,NULL,20,24,9
"Reshad Jones","S",2010,"Georgia","83.1807000","64.4500000","76.4600000",NULL,"72.9400000","1.0000000","0.0000000","69.4800000","0.4088000","0.0174000","0.1617000","0.2468000","0.1707000",NULL,NULL,13,8,14
"Karl Joseph","S",2016,"West Virginia","68.1192000","72.4300000","75.6800000",NULL,"80.4600000","1.0000000","0.0000000","82.1900000","0.8079000","0.2085000","0.5339000","0.7174000","0.7723000",NULL,NULL,1,3,9
"Joshua Kalu","S",2018,"Nebraska","74.8960000","80.1700000","59.9700000","73.4600000","64.0900000","0.4000000","0.6000000","67.2200000","0.2241000","0.0160000","0.0423000","0.1103000","0.1447000",NULL,NULL,14,18,5
"Jayron Kearse","S",2016,"Clemson","92.2658000","61.0300000","85.2600000","74.0400000","74.1100000","0.4000000","0.6000000","70.1400000","0.4212000","0.0308000","0.1376000","0.2511000","0.3245000",NULL,NULL,12,6,15
"Kameron Kelly","S",2018,"San Diego State","79.4385000","62.2500000","70.9000000","66.7800000","64.3500000","0.4000000","0.6000000","60.7700000","0.1477000","0.0150000","0.0411000","0.0918000","0.1159000",NULL,NULL,21,17,22
"Shiloh Keo","S",2011,"Idaho","79.7030000","66.4500000","81.2300000",NULL,"73.5000000","1.0000000","0.0000000","67.7200000","0.2388000","0.0179000","0.0474000","0.1466000","0.2134000",NULL,NULL,12,9,9
"Dennis Keyes","S",2008,"UCLA","76.9724000","61.8700000","78.8400000",NULL,"71.9100000","1.0000000","0.0000000","66.1200000","0.2585000","0.0168000","0.0601000","0.1815000","0.1436000",NULL,NULL,14,10,17
"Kenny Ladler","S",2014,"Vanderbilt","76.4666000","60.3400000","73.5000000",NULL,"68.0400000","1.0000000","0.0000000","64.4900000","0.2721000","0.0155000","0.0473000","0.1612000","0.1363000",NULL,NULL,17,10,17
"Robert Lester","S",2013,"Alabama","86.0900000","63.8800000","67.0300000",NULL,"63.3400000","1.0000000","0.0000000","61.9400000","0.1891000","0.0167000","0.0367000","0.0976000","0.1277000",NULL,NULL,22,22,23
"Isaiah Lewis","S",2014,"Michigan State","71.7663000","66.5600000","61.8900000",NULL,"59.6000000","1.0000000","0.0000000","60.4100000","0.1339000","0.0146000","0.0444000","0.1047000","0.0927000",NULL,NULL,22,20,14
"Antwoine Sanders","S",2003,"Utah","78.4688000","70.7500000",NULL,NULL,"56.4400000","0.0000000","0.0000000","66.5000000","0.4043000","0.0163000","0.0581000","0.2278000","0.2402000",NULL,NULL,15,13,15
"Marcus Demps","S",2006,"San Diego State","70.9960000","51.0000000",NULL,NULL,"54.6500000","0.0000000","0.0000000","51.9000000","0.0794000","0.0132000","0.0411000","0.0560000","0.0940000",NULL,NULL,31,24,29
"Kendrick Lewis","S",2010,"Ole Miss","70.6272000","51.0000000","74.8500000",NULL,"71.7800000","1.0000000","0.0000000","62.4000000","0.2196000","0.0156000","0.0885000","0.1602000","0.0825000",NULL,NULL,19,9,25
"Jordan Lomax","S",2016,"Iowa","67.4023000","51.0000000","52.5400000","51.0000000","52.1400000","0.4000000","0.6000000","51.2800000","0.0614000","0.0129000","0.0411000","0.0597000","0.0664000",NULL,NULL,21,21,19
"Craig Loston","S",2014,"LSU","82.7909000","60.2700000","66.4400000",NULL,"62.9100000","1.0000000","0.0000000","60.1900000","0.1652000","0.0145000","0.0453000","0.0960000","0.1040000",NULL,NULL,23,14,18
"Dwight Lowery","S",2008,"San Jose State","70.6063000","65.6800000","58.0800000",NULL,"60.8100000","1.0000000","0.0000000","65.8100000","0.2306000","0.0299000","0.1613000","0.2283000","0.1650000",NULL,NULL,15,18,13
"Shalom Luani","S",2017,"Washington State","71.8437000","64.4000000","80.0300000","61.2600000","62.7100000","0.4000000","0.6000000","61.7000000","0.1556000","0.0142000","0.0411000","0.1002000","0.1506000",NULL,NULL,18,19,20
"Markelle Martin","S",2012,"Oklahoma State","78.3110000","75.7500000","65.1100000",NULL,"63.6900000","1.0000000","0.0000000","70.1000000","0.3910000","0.0379000","0.0825000","0.3117000","0.1868000",NULL,NULL,7,16,3
"Sherrod Martin","S",2009,"Troy","74.6848000","88.5700000","74.2900000",NULL,"78.9200000","1.0000000","0.0000000","84.3000000","0.7740000","0.1008000","0.5733000","0.6661000","0.7381000",NULL,NULL,2,6,2
"Tyrann Mathieu","S",2013,"LSU","56.3243000","67.5200000","93.8000000",NULL,"89.1700000","1.0000000","0.0000000","78.4700000","0.5536000","0.0582000","0.3654000","0.4884000","0.5559000",NULL,NULL,5,2,16
"Ahmad Black","S",2011,"Florida","57.5679000","55.1900000","90.0900000",NULL,"82.8400000","1.0000000","0.0000000","71.4200000","0.4267000","0.0781000","0.1423000","0.3510000","0.2590000",NULL,NULL,8,2,20
"Marcus Maye","S",2017,"Florida","76.8146000","68.4200000","62.7400000","81.7200000","79.1400000","0.4000000","0.6000000","77.6400000","0.7181000","0.0516000","0.5906000","0.6846000","0.5501000",NULL,NULL,9,8,14
"Taylor Mays","S",2010,"USC","96.4720000","85.8500000","54.5100000",NULL,"64.5600000","1.0000000","0.0000000","77.4400000","0.6951000","0.0393000","0.4449000","0.5735000","0.5624000",NULL,NULL,5,17,2
"Darcel McBath","S",2009,"Texas Tech","72.4716000","63.3500000","68.3200000",NULL,"74.5900000","1.0000000","0.0000000","74.3600000","0.7107000","0.0900000","0.3791000","0.5598000","0.5808000",NULL,NULL,9,8,16
"Kyle McCarthy","S",2010,"Notre Dame","75.1280000","56.1100000","68.7500000",NULL,"64.5900000","1.0000000","0.0000000","57.4900000","0.1147000","0.0136000","0.0368000","0.0837000","0.0757000",NULL,NULL,26,16,23
"Marcus McClinton","S",2009,"Kentucky","78.2901000","61.3600000","61.0000000",NULL,"58.9600000","1.0000000","0.0000000","57.5100000","0.0954000","0.0181000","0.0430000","0.0692000","0.0948000",NULL,NULL,26,23,17
"Devin McCourty","S",2010,"Rutgers","65.6206000","80.6900000","64.1100000",NULL,"74.0900000","1.0000000","0.0000000","82.4700000","0.7639000","0.3582000","0.4931000","0.7017000","0.5973000",NULL,NULL,2,6,4
"Kelcie McCray","S",2012,"Arkansas State","78.8377000","64.9600000","68.9600000",NULL,"64.7400000","1.0000000","0.0000000","63.3000000","0.1938000","0.0147000","0.0476000","0.1166000","0.1388000",NULL,NULL,16,12,14
"DeAndre McDaniel","S",2011,"Clemson","81.3154000","60.1300000","88.3800000",NULL,"78.8400000","1.0000000","0.0000000","69.1400000","0.4061000","0.0196000","0.0505000","0.2111000","0.2171000",NULL,NULL,10,4,17
"T.J. McDonald","S",2013,"USC","89.2939000","76.9100000","76.9100000",NULL,"76.9000000","1.0000000","0.0000000","77.5700000","0.6101000","0.1021000","0.2387000","0.4974000","0.4908000",NULL,NULL,7,6,7
"Bradley McDougald","S",2013,"Kansas","80.7145000","51.3500000","76.3700000",NULL,"70.1200000","1.0000000","0.0000000","61.0800000","0.2054000","0.0173000","0.0367000","0.1488000","0.1006000",NULL,NULL,24,12,28
"Darrell Brooks","S",2006,"Arizona","72.8404000","53.4200000",NULL,NULL,"54.6500000","0.0000000","0.0000000","53.0000000","0.0864000","0.0132000","0.0408000","0.0640000","0.0918000",NULL,NULL,26,24,27
"Madieu Williams","S",2004,"Maryland","70.4160000","62.5000000",NULL,NULL,"76.1100000","0.0000000","0.0000000","74.5200000","0.7193000","0.1388000","0.2617000","0.6392000","0.5530000",NULL,NULL,6,2,22
"Gerald Alexander","S",2007,"Boise State","78.6590000","66.9900000",NULL,NULL,"76.1100000","0.0000000","0.0000000","76.5200000","0.7844000","0.1270000","0.3546000","0.6688000","0.6699000",NULL,NULL,7,7,16
"Hamza Abdullah","S",2005,"Washington State","85.3940000","62.3200000",NULL,NULL,"56.4400000","0.0000000","0.0000000","61.6500000","0.2332000","0.0180000","0.0556000","0.1317000","0.1495000",NULL,NULL,17,15,17
"Keith McGill","S",2014,"Utah","87.9970000","78.2300000","51.0000000",NULL,"55.6600000","1.0000000","0.0000000","67.4200000","0.2380000","0.0505000","0.1394000","0.1708000","0.1766000",NULL,NULL,11,22,3
"Mark McLaurin","S",2019,"Mississippi State","82.9487000","53.1500000","73.8900000","51.4200000","58.5300000","0.4000000","0.6000000","53.4200000","0.0732000","0.0129000","0.0475000","0.0736000","0.0794000",NULL,NULL,29,26,28
"Obi Melifonwu","S",2017,"Connecticut","95.7907000","92.7700000","71.2600000","77.0900000","78.5800000","0.4000000","0.6000000","83.8800000","0.7315000","0.0973000","0.4838000","0.6781000","0.6558000",NULL,NULL,6,9,1
"Rahim Moore","S",2011,"UCLA","72.9356000","63.7000000","83.3300000",NULL,"85.4900000","1.0000000","0.0000000","78.4400000","0.7827000","0.1214000","0.4367000","0.6767000","0.6721000",NULL,NULL,1,1,14
"Keanu Neal","S",2016,"Florida","79.5128000","60.6200000","75.8500000","51.0000000","71.6500000","0.4000000","0.6000000","74.8700000","0.7592000","0.2101000","0.4282000","0.6889000","0.6352000",NULL,NULL,6,9,16
